Unnamed: 0,Country_Name,Country_Code,Region,Income_Group,Year,Internet_Users,GDP_Per_Capita,Electricity_Access,Electricity_Access_Rural,Electricity_Access_Urban,Broadband_Subscriptions,Life_Expectancy,Sec_Edu_Duration,Literacy_Female,Literacy_Male,Literacy_Total,Pop_0_14,Pop_15_64,Pop_65_Above,Pop_Female,Pop_Male,Pop_Total,Pop_Rural,Pop_Urban
768,Fiji,FJI,East Asia & Pacific,Upper middle income,2021,81.9,10685.196980661814,92.1,86.8,96.0,2.51573,67.114,7.0,92.4281463623047,85.47946143266631,81.37630601278165,28.0081181528312,65.8882134064062,6.10366844076268,50.354255594184,49.645744405816,916711.0,42.26,57.74
769,Fiji,FJI,East Asia & Pacific,Upper middle income,2022,85.2199,13672.2356371837,92.0,86.8,97.6,2.53377,68.312,7.0,77.35804398740224,85.47946143266631,81.37630601278165,27.7023499546454,66.0883685619878,6.20928148336672,50.37458316203,49.6254168379699,919422.0,41.771,58.229
770,Finland,FIN,Europe & Central Asia,High income,2012,89.88,40739.113180942055,100.0,100.0,100.0,30.4324,80.6268292682927,6.0,77.35804398740224,85.47946143266631,81.37630601278165,16.4425320672634,65.1075093394932,18.4499585932434,50.8732684382683,49.1267315617317,5413971.0,15.159,84.841
771,Finland,FIN,Europe & Central Asia,High income,2013,91.5144,41325.80520723206,100.0,100.0,100.0,31.6268,80.9756097560976,6.0,77.35804398740224,85.47946143266631,81.37630601278165,16.4222521825031,64.5043907459626,19.0733570715343,50.8437038580062,49.1562961419938,5438972.0,14.875,85.125
772,Finland,FIN,Europe & Central Asia,High income,2014,86.5304,41547.098448539335,100.0,100.0,100.0,32.197,81.1804878048781,6.0,77.35804398740224,85.47946143266631,81.37630601278165,16.401937570903,63.9319576160027,19.6661048130943,50.8157650306691,49.1842349693309,5461512.0,14.825,85.175
773,Finland,FIN,Europe & Central Asia,High income,2015,86.4221,42257.85937912968,100.0,100.0,100.0,31.5691,81.4804878048781,6.0,77.35804398740224,85.47946143266631,81.37630601278165,16.3570111050433,63.4339270226978,20.2090618722589,50.7850038998357,49.2149961001643,5479531.0,14.775,85.225
774,Finland,FIN,Europe & Central Asia,High income,2016,87.7036,44562.40110720691,100.0,100.0,100.0,31.1529,81.4292682926829,6.0,77.35804398740224,85.47946143266631,81.37630601278165,16.2879910704619,63.0282055999224,20.6838033296157,50.7406192264937,49.2593807735063,5495303.0,14.725,85.275
775,Finland,FIN,Europe & Central Asia,High income,2017,87.4689,47234.85286009387,100.0,100.0,100.0,31.0435,81.6317073170732,6.0,77.35804398740224,85.47946143266631,81.37630601278165,16.198971533637,62.6552811381026,21.1457473282604,50.6963188557976,49.3036811442024,5508214.0,14.675,85.325
776,Finland,FIN,Europe & Central Asia,High income,2018,88.89,49248.677539586846,100.0,100.0,100.0,31.4917,81.7341463414634,6.0,77.35804398740224,85.47946143266631,81.37630601278165,16.069177706368,62.3153408434214,21.6154814502107,50.6625859789907,49.3374140210093,5515525.0,14.618,85.382
777,Finland,FIN,Europe & Central Asia,High income,2019,89.6074,52276.11157239944,100.0,100.0,100.0,32.544,81.9829268292683,6.0,77.35804398740224,85.47946143266631,81.37630601278165,15.876109406441,62.0624967514881,22.061393842071,50.6342453555108,49.3657546444892,5521606.0,14.554,85.446
778,Finland,FIN,Europe & Central Asia,High income,2020,92.1703,53296.57927988517,100.0,100.0,100.0,33.3839,81.9317073170732,6.0,77.35804398740224,85.47946143266631,81.37630601278165,15.6603302365519,61.8489868728584,22.4906828905898,50.6098800422163,49.3901199577837,5529543.0,14.483,85.517
779,Finland,FIN,Europe & Central Asia,High income,2021,92.8081,57350.8712055554,100.0,100.0,100.0,33.6397,81.8853658536585,6.0,77.35804398740224,85.47946143266631,81.37630601278165,15.4543387339099,61.6707046917791,22.8749565743109,50.5779202450932,49.4220797549068,5541017.0,14.404,85.596
780,Finland,FIN,Europe & Central Asia,High income,2022,92.9888,62233.495670509205,100.0,100.0,100.0,34.2952,81.1878048780488,6.0,77.35804398740224,85.47946143266631,81.37630601278165,15.2209461190717,61.5502866698304,23.2287672110978,50.5681415201446,49.4318584798554,5556106.0,14.319,85.681
792,France,FRA,Europe & Central Asia,High income,2012,81.44,37671.02392685652,100.0,100.0,100.0,37.4346,81.9682926829268,7.0,77.35804398740224,85.47946143266631,81.37630601278165,18.5347017093315,63.9822023210968,17.4830959695717,51.5770280855617,48.4229719144383,65657659.0,21.122,78.878
793,France,FRA,Europe & Central Asia,High income,2013,81.9198,39583.35204350454,100.0,100.0,100.0,38.7341,82.219512195122,7.0,77.35804398740224,85.47946143266631,81.37630601278165,18.4442070907481,63.6262148936628,17.9295780155891,51.5715772820954,48.4284227179046,65997932.0,20.865,79.135
794,France,FRA,Europe & Central Asia,High income,2014,83.7511,40218.125863777605,100.0,100.0,100.0,40.1422,82.719512195122,7.0,77.35804398740224,85.47946143266631,81.37630601278165,18.3460677450324,63.2660590407766,18.387873214191,51.5816788819686,48.4183211180314,66312067.0,20.606,79.394
795,France,FRA,Europe & Central Asia,High income,2015,78.006,40905.17677509936,100.0,100.0,100.0,41.3871,82.3219512195122,7.0,77.35804398740224,85.47946143266631,81.37630601278165,18.244961483963,62.9034115542196,18.8516269618174,51.6052500004737,48.3947499995263,66548272.0,20.345,79.655
796,France,FRA,Europe & Central Asia,High income,2016,79.2698,42880.2351355429,100.0,100.0,100.0,42.5278,82.5731707317073,7.0,77.35804398740224,85.47946143266631,81.37630601278165,18.0831627362917,62.632173096763,19.2846641669454,51.601561458123,48.398438541877,66724104.0,20.083,79.917
797,France,FRA,Europe & Central Asia,High income,2017,80.5025,44469.14588568046,100.0,100.0,100.0,43.6243,82.5756097560976,7.0,77.35804398740224,85.47946143266631,81.37630601278165,17.9310747730834,62.3980765439097,19.6708486830069,51.5881643154932,48.4118356845068,66918020.0,19.82,80.18
798,France,FRA,Europe & Central Asia,High income,2018,82.0432,46381.05906294552,100.0,100.0,100.0,44.4142,82.6756097560976,7.0,77.35804398740224,85.47946143266631,81.37630601278165,17.7811833774633,62.1793955597294,20.0394210628073,51.5853804350464,48.4146195649536,67158348.0,19.556,80.444
799,France,FRA,Europe & Central Asia,High income,2019,83.3397,51130.472314057966,100.0,100.0,100.0,45.2765,82.8268292682927,7.0,77.35804398740224,85.47946143266631,81.37630601278165,17.6087445052606,61.9811666181521,20.4100888765873,51.5706085455534,48.4293914544466,67382061.0,19.291,80.709
800,France,FRA,Europe & Central Asia,High income,2020,84.7064,49481.80443096524,100.0,100.0,100.0,46.4712,82.1756097560976,7.0,77.35804398740224,85.47946143266631,81.37630601278165,17.439158040113,61.8134010588151,20.747440901072,51.5611716494265,48.4388283505735,67601110.0,19.025,80.975
801,France,FRA,Europe & Central Asia,High income,2021,86.0955,53901.10958139534,100.0,100.0,100.0,47.6442,82.3243902439024,7.0,77.35804398740224,85.47946143266631,81.37630601278165,17.2452061536194,61.7040398746753,21.0507539717053,51.5515071920775,48.4484928079225,67842811.0,18.758,81.242
802,France,FRA,Europe & Central Asia,High income,2022,85.3333,57870.91452123965,100.0,100.0,100.0,48.2125,82.2292682926829,7.0,77.35804398740224,85.47946143266631,81.37630601278165,17.0314157651472,61.5912351189772,21.3773491158756,51.5415848558594,48.4584151441406,68065015.0,18.491,81.509
814,Gabon,GAB,Sub-Saharan Africa,Upper middle income,2012,24.0,14619.718144511296,89.3,32.3,98.1,0.270726,64.587,7.0,79.8789672851562,84.8732986450195,82.2837982177734,36.9636353447242,58.9065290587228,4.12983559655301,49.2834440600144,50.7165559399856,1846889.0,13.366,86.634
815,Gabon,GAB,Sub-Saharan Africa,Upper middle income,2013,30.538,14497.992121690228,86.4,32.8,94.3,0.465223,64.776,7.0,77.35804398740224,85.47946143266631,81.37630601278165,36.7939349476244,59.1230221135423,4.08304293883329,49.1633813506961,50.8366186493039,1913059.0,12.844,87.156
816,Gabon,GAB,Sub-Saharan Africa,Upper middle income,2014,38.0712,14853.671246035548,87.1,19.8,96.6,0.545896,64.974,7.0,77.35804398740224,85.47946143266631,81.37630601278165,36.6582431910238,59.299651056321,4.04210575265511,49.0672508427269,50.9327491572731,1978399.0,12.349,87.651
817,Gabon,GAB,Sub-Saharan Africa,Upper middle income,2015,45.7845,14306.434076825177,87.3,18.1,96.7,0.542972,65.46,7.0,77.35804398740224,85.47946143266631,81.37630601278165,36.5819618376283,59.4011630143124,4.01687514805931,49.0064865611721,50.9935134388279,2040989.0,11.882,88.118
818,Gabon,GAB,Sub-Saharan Africa,Upper middle income,2016,48.0523,13997.735284191063,88.1,18.9,97.0,0.715039,65.802,7.0,77.35804398740224,85.47946143266631,81.37630601278165,36.5774082443225,59.4196750378278,4.00291671784968,48.9830053335086,51.0169946664915,2100306.0,11.441,88.559
820,Gabon,GAB,Sub-Saharan Africa,Upper middle income,2018,59.6,15432.043053535284,89.6,21.3,97.7,0.953118,66.306,7.0,77.35804398740224,85.47946143266631,81.37630601278165,36.7075024267538,59.3016599109305,3.99083766231565,49.0122798857487,50.9877201142513,2212318.0,10.63,89.37
821,Gabon,GAB,Sub-Saharan Africa,Upper middle income,2019,68.6855,15949.637373962243,90.3,22.8,98.0,1.07496,66.603,7.0,77.35804398740224,85.47946143266631,81.37630601278165,36.7756306980779,59.2317653240247,3.99260397789748,49.0409907814288,50.9590092185712,2267706.0,10.259,89.741
822,Gabon,GAB,Sub-Saharan Africa,Upper middle income,2020,72.2754,14477.130829174455,91.1,24.7,98.4,1.92061,66.531,7.0,77.35804398740224,85.47946143266631,81.37630601278165,36.8180039172647,59.1889307348553,3.99306534788006,49.0765063579126,50.9234936420874,2322539.0,9.908,90.092
823,Gabon,GAB,Sub-Saharan Africa,Upper middle income,2021,73.1414,18523.57980321933,91.8,26.8,98.7,2.65142,65.821,7.0,87.0662002563477,90.7876892089844,88.8583374023438,36.8222492996657,59.1823317998487,3.99541890048563,49.1195015656017,50.8804984343983,2376722.0,9.577,90.423
824,Gabon,GAB,Sub-Saharan Africa,Upper middle income,2022,73.6951,19992.55706429267,93.5,29.0,98.5,3.30446,65.694,7.0,85.0400009155273,86.3000030517578,85.6900024414062,36.7738189124578,59.2148421863732,4.01133890116906,49.1620477161959,50.8379522838041,2430747.0,9.265,90.735
825,Georgia,GEO,Europe & Central Asia,Upper middle income,2012,36.94,10059.98206039542,100.0,100.0,100.0,12.0611,72.412,6.0,77.35804398740224,85.47946143266631,81.37630601278165,18.7052902577823,67.6326862206997,13.662023521518,53.5339580455136,46.4660419544864,3728874.0,43.697,56.303
826,Georgia,GEO,Europe & Central Asia,Upper middle income,2013,43.3,10797.34232734757,100.0,100.0,100.0,13.5709,72.628,6.0,77.35804398740224,85.47946143266631,81.37630601278165,18.7595707675647,67.3865651560398,13.8538640763955,53.4425360154891,46.5574639845109,3717668.0,43.315,56.685
827,Georgia,GEO,Europe & Central Asia,Upper middle income,2014,49.1025,11770.69893602531,100.0,100.0,100.0,15.8407,73.099,6.0,100.0,100.0,100.0,19.0030729659018,66.9676005173329,14.0293265167653,53.3983615772139,46.6016384227861,3719414.0,42.933,57.067
828,Georgia,GEO,Europe & Central Asia,Upper middle income,2015,47.5698,12269.652893276783,100.0,100.0,100.0,16.7647,73.297,6.0,77.35804398740224,85.47946143266631,81.37630601278165,19.4220735591895,66.4359840145481,14.1419424262625,53.4020717528244,46.5979282471756,3725276.0,42.552,57.448
829,Georgia,GEO,Europe & Central Asia,Upper middle income,2016,58.4593,13065.294157467975,100.0,100.0,100.0,17.9596,73.569,6.0,77.35804398740224,85.47946143266631,81.37630601278165,19.8421463601417,65.8971898365452,14.2606638033131,53.4077678684682,46.5922321315318,3727505.0,42.163,57.837
830,Georgia,GEO,Europe & Central Asia,Upper middle income,2017,59.7055,13718.937866976376,100.0,100.0,100.0,20.4644,73.57,6.0,99.0,99.0,99.0,20.2257848235329,65.3998342675011,14.374380908966,53.4146668779409,46.5853331220591,3728004.0,41.769,58.231
831,Georgia,GEO,Europe & Central Asia,Upper middle income,2018,62.7179,15021.9057577433,99.9,100.0,99.8,22.5911,73.341,6.0,99.6481781005859,99.6598510742188,99.6536636352539,20.5458306026783,64.9358595812196,14.5183098161021,53.4208495877072,46.5791504122928,3726549.0,41.368,58.632
832,Georgia,GEO,Europe & Central Asia,Upper middle income,2019,68.8467,16770.1333771469,100.0,100.0,100.0,24.6806,73.47,6.0,77.35804398740224,85.47946143266631,81.37630601278165,20.8031664152437,64.4923615039024,14.7044720808539,53.4265207127304,46.5734792872696,3720161.0,40.961,59.039
833,Georgia,GEO,Europe & Central Asia,Upper middle income,2020,72.5316,16791.259865446496,100.0,100.0,100.0,25.512,72.765,6.0,77.35804398740224,85.47946143266631,81.37630601278165,21.0003324834193,64.1121823294811,14.8874851870996,53.4350244053831,46.5649755946169,3722716.0,40.547,59.453
834,Georgia,GEO,Europe & Central Asia,Upper middle income,2021,76.4427,18915.65340052628,100.0,100.0,99.9,26.6464,71.694,6.0,77.35804398740224,85.47946143266631,81.37630601278165,21.173350269015,63.8378060056736,14.9888437253115,53.4284856792394,46.5715143207606,3708610.0,40.128,59.872
835,Georgia,GEO,Europe & Central Asia,Upper middle income,2022,78.7113,22461.33264145476,100.0,100.0,100.0,28.3337,71.587,6.0,100.0,100.0,100.0,21.1971908278825,63.7158878760804,15.086921296037,53.408415340636,46.591584659364,3712502.0,39.703,60.297
836,Germany,DEU,Europe & Central Asia,High income,2012,82.35,44229.39419217385,100.0,100.0,100.0,34.5501,80.5390243902439,9.0,77.35804398740224,85.47946143266631,81.37630601278165,13.3908067735671,65.9715437998931,20.6376494265399,51.1263527698159,48.8736472301841,80425823.0,22.83,77.17
837,Germany,DEU,Europe & Central Asia,High income,2013,84.17,45889.0173022052,100.0,100.0,100.0,35.3423,80.490243902439,9.0,77.35804398740224,85.47946143266631,81.37630601278165,13.2325545744687,65.9544693115349,20.8129761139965,51.013962819901,48.9860371800989,80645605.0,22.82,77.18
838,Germany,DEU,Europe & Central Asia,High income,2014,86.1937,47938.79682104181,100.0,100.0,100.0,36.3409,81.090243902439,9.0,77.35804398740224,85.47946143266631,81.37630601278165,13.1791375303406,65.8621937797938,20.9586686898656,50.93788616999,49.06211383001,80982500.0,22.81,77.19
839,Germany,DEU,Europe & Central Asia,High income,2015,87.5898,48545.40072196204,100.0,100.0,100.0,37.4127,80.6414634146341,9.0,77.35804398740224,85.47946143266631,81.37630601278165,13.2101109669446,65.7365353514053,21.0533536816501,50.7760081681774,49.2239918318226,81686611.0,22.8,77.2
840,Germany,DEU,Europe & Central Asia,High income,2016,84.1652,51569.90168411977,100.0,100.0,100.0,38.4991,80.990243902439,9.0,77.35804398740224,85.47946143266631,81.37630601278165,13.3264938863506,65.5385099359924,21.134996177657,50.650387663244,49.349612336756,82348669.0,22.776,77.224
841,Germany,DEU,Europe & Central Asia,High income,2017,84.3942,54110.25366488153,100.0,100.0,100.0,39.9888,80.9926829268293,9.0,77.35804398740224,85.47946143266631,81.37630601278165,13.4570189858595,65.2493405041228,21.2936405100178,50.6371624174512,49.3628375825488,82657002.0,22.739,77.261
842,Germany,DEU,Europe & Central Asia,High income,2018,87.0371,56273.04056270154,100.0,100.0,100.0,40.9651,80.8926829268293,9.0,77.35804398740224,85.47946143266631,81.37630601278165,13.5626162807968,64.9876223341919,21.4497613850113,50.6244048561935,49.3755951438065,82905782.0,22.688,77.312
843,Germany,DEU,Europe & Central Asia,High income,2019,88.1345,59270.72764969848,100.0,100.0,100.0,42.1156,81.2926829268293,9.0,77.35804398740224,85.47946143266631,81.37630601278165,13.6625971101334,64.709009583285,21.6283933065816,50.6200120235733,49.3799879764267,83092962.0,22.624,77.376
844,Germany,DEU,Europe & Central Asia,High income,2020,89.8129,58685.87269977087,100.0,100.0,100.0,43.3049,81.0414634146342,9.0,77.35804398740224,85.47946143266631,81.37630601278165,13.7617263334875,64.3935455490144,21.8447281174981,50.6255262173185,49.3744737826815,83160871.0,22.547,77.453
845,Germany,DEU,Europe & Central Asia,High income,2021,91.4306,62950.04809084804,100.0,100.0,100.0,44.0643,80.790243902439,9.0,77.35804398740224,85.47946143266631,81.37630601278165,13.8577309430111,64.007731691245,22.1345373657439,50.6322657700301,49.3677342299699,83196078.0,22.456,77.544
846,Germany,DEU,Europe & Central Asia,High income,2022,91.6298,67939.81638347398,100.0,100.0,100.0,44.6186,80.7056097560976,9.0,77.35804398740224,85.47946143266631,81.37630601278165,13.9125311211787,63.6285624993021,22.4589063795192,50.6321243311345,49.3678756688655,83797985.0,22.352,77.648
847,Ghana,GHA,Sub-Saharan Africa,Lower middle income,2012,10.6,4933.652543490927,56.5,23.6,86.8,0.254849,62.081,7.0,77.35804398740224,85.47946143266631,81.37630601278165,38.9368742219373,57.706675235943,3.35645054211975,50.0427485038024,49.9572514961976,26734268.0,47.927,52.073
848,Ghana,GHA,Sub-Saharan Africa,Lower middle income,2013,15.0,5214.569358487944,70.7,50.8,88.5,0.251203,62.42,6.0,77.35804398740224,85.47946143266631,81.37630601278165,38.8606393532069,57.7912847870327,3.34807585976035,50.0368105211561,49.9631894788439,27386193.0,47.252,52.748
849,Ghana,GHA,Sub-Saharan Africa,Lower middle income,2014,19.0,5517.131787635662,78.3,64.0,90.8,0.250235,63.045,6.0,77.35804398740224,85.47946143266631,81.37630601278165,38.7566594158302,57.8927979928387,3.35054259133107,50.0326925078757,49.9673074921243,28041592.0,46.581,53.419
850,Ghana,GHA,Sub-Saharan Africa,Lower middle income,2015,23.0,5191.370533896588,74.0,57.0,88.4,0.25485,63.175,6.0,77.35804398740224,85.47946143266631,81.37630601278165,38.6068195581154,58.0343822372177,3.35879820466689,50.0297410094561,49.9702589905439,28696068.0,45.914,54.086
851,Ghana,GHA,Sub-Saharan Africa,Lower middle income,2016,28.0,5011.0793157290445,79.3,66.6,89.8,0.294978,63.89,6.0,77.35804398740224,85.47946143266631,81.37630601278165,38.4001405605591,58.2304936670168,3.36936577242403,50.0271249445868,49.9728750554132,29356742.0,45.251,54.749
852,Ghana,GHA,Sub-Saharan Africa,Lower middle income,2017,37.8842,5170.960948574386,79.0,65.3,90.0,0.189314,64.013,6.0,56.0202102661133,74.8940811157227,64.4923934936523,38.1355621837839,58.4792804696985,3.38515734651757,50.0253762668889,49.9746237331111,30008354.0,44.593,55.407
853,Ghana,GHA,Sub-Saharan Africa,Lower middle income,2018,43.0,5536.497954002185,80.4,68.3,89.9,0.199977,64.122,6.0,77.35804398740224,85.47946143266631,81.37630601278165,37.8459029627483,58.7468098211202,3.40728721613155,50.0247702299241,49.9752297700759,30637585.0,43.94,56.06
854,Ghana,GHA,Sub-Saharan Africa,Lower middle income,2019,22.0732,6002.550446783856,83.5,70.0,93.8,0.187204,64.74,6.0,77.35804398740224,85.47946143266631,81.37630601278165,37.5512865197466,59.0123019186988,3.43641156155462,50.0257286354354,49.9742713645646,31258945.0,43.293,56.707
855,Ghana,GHA,Sub-Saharan Africa,Lower middle income,2020,62.5176,6047.301116735542,85.4,73.1,94.6,0.245771,64.114,6.0,76.1900024414062,84.4899978637695,80.379997253418,37.2244577857325,59.306835725214,3.46870648905354,50.0302905718518,49.9697094281482,31887809.0,42.651,57.349
856,Ghana,GHA,Sub-Saharan Africa,Lower middle income,2021,68.6,6607.502973783208,86.3,74.0,95.2,0.352238,63.795,6.0,77.35804398740224,85.47946143266631,81.37630601278165,36.8759587762905,59.6173505277661,3.50669069594339,50.0361177199654,49.9638822800346,32518665.0,42.015,57.985
857,Ghana,GHA,Sub-Saharan Africa,Lower middle income,2022,69.8405,7209.036733752268,85.1,71.6,95.0,0.624945,63.945,6.0,77.35804398740224,85.47946143266631,81.37630601278165,36.5291305189345,59.9093666106451,3.56150287042033,50.0415214241378,49.9584785758622,33149152.0,41.385,58.615
858,Greece,GRC,Europe & Central Asia,High income,2012,55.07,24582.97419575074,100.0,100.0,100.0,24.3425,80.6341463414634,6.0,77.35804398740224,85.47946143266631,81.37630601278165,14.6705906498264,65.4403133152416,19.8890960349321,51.2911899453825,48.7088100546175,11045011.0,22.996,77.004
859,Greece,GRC,Europe & Central Asia,High income,2013,59.8663,25730.880900666445,100.0,100.0,100.0,26.5619,81.2853658536585,6.0,77.35804398740224,85.47946143266631,81.37630601278165,14.6602330759572,65.0482485111407,20.2915184129021,51.4517793915701,48.5482206084299,10965211.0,22.645,77.355
860,Greece,GRC,Europe & Central Asia,High income,2014,63.2073,26450.18132672596,100.0,100.0,100.0,28.9729,81.3853658536585,6.0,77.35804398740224,85.47946143266631,81.37630601278165,14.5872735902825,64.7156591244612,20.6970672852563,51.5881516907022,48.4118483092978,10892413.0,22.298,77.702
861,Greece,GRC,Europe & Central Asia,High income,2015,66.835,26607.72567969757,100.0,100.0,100.0,31.7814,81.0365853658537,6.0,77.35804398740224,85.47946143266631,81.37630601278165,14.4843972117852,64.4361225877416,21.0794802004731,51.6935786227822,48.3064213772178,10820883.0,21.954,78.046
862,Greece,GRC,Europe & Central Asia,High income,2016,69.0879,27504.549798494816,100.0,100.0,100.0,33.5486,81.3878048780488,6.0,77.35804398740224,85.47946143266631,81.37630601278165,14.4375010208339,64.1636112798065,21.3988876993596,51.7205877330657,48.2794122669343,10775971.0,21.613,78.387
863,Greece,GRC,Europe & Central Asia,High income,2017,69.893,28681.68155850046,100.0,100.0,100.0,35.1351,81.2878048780488,6.0,77.35804398740224,85.47946143266631,81.37630601278165,14.4200136634158,63.9236489103791,21.6563374262051,51.6955311338143,48.3044688661857,10754679.0,21.276,78.724
864,Greece,GRC,Europe & Central Asia,High income,2018,72.2384,29792.05925195854,100.0,100.0,100.0,36.9203,81.7878048780488,6.0,77.35804398740224,85.47946143266631,81.37630601278165,14.3685256429283,63.7348406022322,21.8966337548395,51.6613884238742,48.3386115761258,10732882.0,20.942,79.058
865,Greece,GRC,Europe & Central Asia,High income,2019,75.6712,31927.37921513688,100.0,100.0,100.0,38.3566,81.6390243902439,6.0,77.35804398740224,85.47946143266631,81.37630601278165,14.2956683003259,63.5769463955355,22.1273853041386,51.5871977770181,48.4128022229819,10721582.0,20.612,79.388
866,Greece,GRC,Europe & Central Asia,High income,2020,78.1158,29533.08774029898,100.0,100.0,100.0,39.7876,81.2878048780488,6.0,77.35804398740224,85.47946143266631,81.37630601278165,14.1702935939493,63.4362736718399,22.3934327342108,51.5375626357031,48.4624373642969,10698599.0,20.285,79.715
867,Greece,GRC,Europe & Central Asia,High income,2021,78.4943,33577.510092092045,100.0,100.0,100.0,41.9213,80.0829268292683,6.0,77.35804398740224,85.47946143266631,81.37630601278165,14.0226990515013,63.1383476119661,22.8389533365326,51.5525360645872,48.4474639354128,10569207.0,19.962,80.038
868,Greece,GRC,Europe & Central Asia,High income,2022,83.1707,39117.51465845293,100.0,100.0,100.0,42.923,80.6365853658537,6.0,77.35804398740224,85.47946143266631,81.37630601278165,13.8482474876302,62.9235782445681,23.2281742678017,51.5684736009097,48.4315263990903,10436882.0,19.643,80.357
902,Guatemala,GTM,Latin America & Caribbean,Upper middle income,2012,16.0,7258.316674678833,86.8,78.3,95.7,1.85758,71.463,6.0,72.0,85.0,78.0,38.0849047722887,57.9383453416222,3.97674988608911,50.3547399322688,49.6452600677312,15089647.0,51.0,49.0
903,Guatemala,GTM,Latin America & Caribbean,Upper middle income,2013,19.7,7699.949203426396,88.1,80.4,96.0,2.29296,71.728,6.0,72.0,83.0,77.0,37.5045032969479,58.4664825867373,4.02901411631479,50.3574757375187,49.6425242624813,15387337.0,50.689,49.311
904,Guatemala,GTM,Latin America & Caribbean,Upper middle income,2014,23.4,8236.65845201645,85.5,76.7,94.5,2.76586,71.964,6.0,76.0,87.0,81.0,36.9435760415388,58.9667208167469,4.08970314171432,50.3598265088711,49.6401734911289,15681725.0,50.366,49.634
905,Guatemala,GTM,Latin America & Caribbean,Upper middle income,2015,28.8059,8934.002349031822,90.5,84.6,96.5,2.87913,72.103,6.0,75.1361923217773,86.3035202026367,80.1950912475586,36.4121874487963,59.4359269367157,4.15188561448804,50.3618453140553,49.6381546859447,15971743.0,50.029,49.971
906,Guatemala,GTM,Latin America & Caribbean,Upper middle income,2016,34.5093,9201.427700602466,91.8,86.8,96.7,3.11026,72.355,6.0,77.35804398740224,85.47946143266631,81.37630601278165,35.8878857392942,59.8961168521756,4.21599740853021,50.3632913633246,49.6367086366754,16268760.0,49.681,50.319
907,Guatemala,GTM,Latin America & Caribbean,Upper middle income,2017,37.9,9560.174275714036,93.3,89.6,96.9,3.2051,72.551,6.0,77.35804398740224,85.47946143266631,81.37630601278165,35.3681791247693,60.3424312037219,4.28938967150886,50.3639717548188,49.6360282451812,16567357.0,49.32,50.68
908,Guatemala,GTM,Latin America & Caribbean,Upper middle income,2018,41.5,9946.803859233314,94.2,91.2,97.1,12.94414931220077,72.726,6.0,77.0,85.0,81.0,34.8649698721067,60.7606992532509,4.37433087464238,50.3632562500876,49.6367437499124,16845685.0,48.946,51.054
909,Guatemala,GTM,Latin America & Caribbean,Upper middle income,2019,44.401,10755.878091116596,95.4,93.5,97.2,3.42029,73.129,6.0,77.35804398740224,85.47946143266631,81.37630601278165,34.3505691205216,61.1806848214015,4.46874605807685,50.3626211295009,49.6373788704991,17103803.0,48.561,51.439
910,Guatemala,GTM,Latin America & Caribbean,Upper middle income,2020,47.5123,10947.37056189685,96.6,95.8,97.4,3.52589,71.797,6.0,77.35804398740224,85.47946143266631,81.37630601278165,33.8046722693539,61.6502064214905,4.54512130915561,50.3725746696236,49.6274253303764,17357325.0,48.164,51.836
911,Guatemala,GTM,Latin America & Caribbean,Upper middle income,2021,50.8416,11828.330009560144,97.9,98.1,97.6,3.47754,69.237,6.0,77.35804398740224,85.47946143266631,81.37630601278165,33.2663206192998,62.1568682212309,4.5768111594693,50.3937858869856,49.6062141130143,17598650.0,47.755,52.245
912,Guatemala,GTM,Latin America & Caribbean,Upper middle income,2022,54.4043,13019.478588390855,99.1,98.2,97.7,5.02439,68.674,6.0,78.6087493896484,88.3589019775391,83.0311737060547,32.7140281166214,62.6560794877732,4.62989239560537,50.4060371105223,49.5939628894777,17847877.0,47.334,52.666
913,Guinea,GIN,Sub-Saharan Africa,Lower middle income,2012,3.1,1789.9747303356132,26.2,1.2,74.2,0.00640933,57.406,7.0,77.35804398740224,85.47946143266631,81.37630601278165,44.0007973204977,52.4176606123995,3.58154206710283,50.9809569677647,49.0190430322353,10921581.0,65.745,34.255
914,Guinea,GIN,Sub-Saharan Africa,Lower middle income,2013,4.5,1842.002277374092,32.2,8.6,76.9,0.00714804,57.791,7.0,77.35804398740224,85.47946143266631,81.37630601278165,43.7679823564831,52.6752447959336,3.55677284758324,50.9669247527268,49.0330752472732,11191873.0,65.455,34.545
915,Guinea,GIN,Sub-Saharan Africa,Lower middle income,2014,6.4,1873.214130589572,33.5,9.5,78.6,0.00784456,57.886,7.0,22.0,44.0,32.0,43.5400339094027,52.9287869421954,3.53117914840192,50.9448506762531,49.0551493237469,11472924.0,65.164,34.836
916,Guinea,GIN,Sub-Saharan Africa,Lower middle income,2015,9.2,1929.6809133218671,34.9,10.4,80.1,0.00849829,58.134,7.0,77.35804398740224,85.47946143266631,81.37630601278165,43.2986291404742,53.1930038658731,3.50836699365263,50.9112847047978,49.0887152952022,11767070.0,64.859,35.141
917,Guinea,GIN,Sub-Saharan Africa,Lower middle income,2016,13.1,2255.3261799261536,33.5,6.7,82.2,0.00911122,58.763,7.0,23.9352493286133,85.47946143266631,81.37630601278165,43.0672623194012,53.440739400134,3.4919982804648,50.8705727452489,49.1294272547511,12073030.0,64.54,35.46
